Point,Test,Output,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,"dB20(VF(""/VACcon_p_1""))","dB20(VF(""/VACout_p_1""))","dB20(VF(""/VACout_p_2""))",Stage 1 Region,Stage 2 Region,fW,current,ind,Rd,Cs,Rs
763,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-36.59,-28.68,-6.593,-45.58,-32.46,-9.104,-49.15,-39.59,-13.17,-55,-50.66,-18.88,-62.18,-63.71,0,0,0,1,2,0.000007185,0.0009927,7.09E-10,1289,6.216E-13,518.3
764,ECE740_tb_channel_CTLE_ML_1,,-0.01955,-37.02,-23.32,-6.603,-45.15,-35.52,-9.111,-50.02,-44.9,-13.17,-56.98,-57.4,-18.86,-64.63,-70.96,0,0,0,1,2,0.00000942,0.002264,3.899E-10,667.4,1.469E-13,12.22
765,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-31.28,-27.76,-6.584,-35.77,-22.47,-9.086,-38.61,-26.49,-13.16,-43.71,-34.59,-18.88,-51.47,-47.19,0,0,0,1,2,0.000004626,0.00091,6.439E-10,1287,8.893E-13,1382
766,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-17.34,-34.69,-6.575,-14.03,-21.54,-9.069,-12.81,-16.66,-13.14,-13.52,-14.06,-18.88,-16.81,-14.69,0,0,0,2,2,0.000004546,0.001589,1.215E-09,81.53,2.157E-13,820.9
767,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-7.383,-0.2272,-6.581,-12.39,-0.8378,-9.076,-15.03,-3.673,-13.14,-19.67,-9.316,-18.85,-26.84,-19.16,0,0,0,1,2,0.000002931,0.0005401,1.253E-09,1428,8.07E-13,468.2
768,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-43.97,-38.83,-6.6,-55.02,-43.74,-9.11,-57.81,-51.11,-13.17,-62.04,-60.95,-18.87,-67.8,-72.6,0,0,0,1,2,0.000008652,0.002469,1.052E-09,722.8,9.289E-13,470.8
769,ECE740_tb_channel_CTLE_ML_1,,-0.01958,-51.77,-49.66,-6.601,-45.67,-33.35,-9.111,-50.36,-43.37,-13.17,-58,-56.94,-18.87,-66.89,-71.85,0,0,0,1,2,0.000008914,0.001886,1.848E-09,1319,3.118E-13,1491
770,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-12.62,-25.23,-6.574,-8.701,-10.89,-9.098,-4.496,0.1853,-13.19,-10.96,-8.328,-18.87,-22.08,-25.17,0,0,0,2,2,0.000008715,0.001755,2.965E-09,152.1,1.408E-13,979.2
771,ECE740_tb_channel_CTLE_ML_1,,-0.01954,-45.14,-45.62,-6.604,-54.28,-43.67,-9.111,-57.92,-52.52,-13.17,-62.92,-63.32,-18.86,-69.01,-75.33,0,0,0,1,2,0.000009599,0.002309,1.237E-09,699,8.135E-13,1291
772,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-10.24,-12.27,-6.58,-13.17,-9.914,-9.071,-15.61,-12.24,-13.13,-19.77,-16.47,-18.83,-25.91,-22.99,0,0,0,1,2,0.000001895,0.001938,5.287E-10,509.1,7.15E-13,531
773,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-9.912,-5.532,-6.592,-14.07,-1.672,-9.103,-18.15,-9.1,-13.17,-25.56,-21.57,-18.87,-36.17,-38.07,0,0,0,1,2,0.00000715,0.0005223,4.821E-10,1382,8.408E-13,1244
774,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-39.53,-36.1,-6.595,-51.98,-40.05,-9.106,-55.39,-46.33,-13.17,-59.3,-55.81,-18.87,-64.82,-67.24,0,0,0,1,2,0.000007575,0.00165,1.583E-09,885.2,2.528E-13,742.6
775,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-23.67,-21.73,-6.586,-27.53,-14.37,-9.093,-30.73,-19.43,-13.17,-36.76,-29.58,-18.88,-46.12,-44.43,0,0,0,1,2,0.000005626,0.0007002,3.754E-10,1315,4.087E-13,1492
776,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-65.24,-55.29,-6.599,-52.94,-40.72,-9.109,-56.08,-48.22,-13.17,-61.3,-59.03,-18.87,-67.71,-71.34,0,0,0,1,2,0.000008042,0.002424,2.035E-09,1160,6.073E-13,297
777,ECE740_tb_channel_CTLE_ML_1,,-0.01977,-47.59,-36.8,-6.584,-54.22,-42.64,-9.077,-55.19,-43.51,-13.14,-55.79,-44.77,-18.85,-57.25,-48.35,0,0,0,1,2,0.000002807,0.002483,2.983E-09,1219,9.328E-13,80.03
778,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-6.764,-4.682,-6.58,-13.32,-11.22,-9.072,-15.8,-13.64,-13.13,-19.84,-17.48,-18.83,-25.58,-22.71,0,0,0,1,2,0.000002004,0.001878,1.028E-09,504.1,3.804E-14,130.1
779,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-5.816,-11.52,-6.606,0.7093,8.751,-9.12,-5.657,-1.367,-13.17,-14.88,-15.8,-18.87,-25.77,-31.98,0,0,0,2,2,0.000009204,0.001121,1.64E-09,373.9,6.42E-13,1176
780,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-3.071,-6.083,-6.602,-0.3773,6.252,-9.12,-6.312,-2.977,-13.17,-15.31,-16.94,-18.87,-25.71,-32.13,0,0,0,2,2,0.000009773,0.001283,2.199E-09,282.6,5.2E-13,519.5
781,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-12.24,-24.45,-6.582,-3.254,0.128,-9.093,-6.383,-3.496,-13.17,-12.84,-12.19,-18.88,-22.77,-26.35,0,0,0,2,2,0.00000558,0.001739,1.496E-10,189.2,8.22E-13,1463
782,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-31.5,-21.29,-6.582,-37.8,-27.7,-9.08,-39.65,-29.89,-13.15,-42.33,-33.69,-18.86,-46.79,-40.98,0,0,0,1,2,0.000003671,0.0009531,1.24E-09,1374,2.103E-14,217.1
783,ECE740_tb_channel_CTLE_ML_1,,-0.01969,1.502,3.198,-6.58,0.1191,7.1,-9.086,-2.335,4.915,-13.16,-7.727,-1.336,-18.89,-16.24,-12.32,0,0,0,2,2,0.000004271,0.0008886,1.806E-09,480.7,5.65E-13,342.7
784,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-7.262,-14.29,-6.579,-5.142,-3.335,-9.07,-7.434,-5.438,-13.13,-10.93,-8.409,-18.82,-14.92,-10.86,0,0,0,2,2,0.00000183,0.00121,1.987E-09,403,9.448E-13,1427
785,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-37.34,-35.29,-6.595,-50.9,-38.68,-9.107,-54.56,-45.66,-13.17,-58.72,-55.6,-18.87,-64.36,-67.31,0,0,0,1,2,0.000007858,0.00108,7.439E-10,1145,1.848E-13,1224
786,ECE740_tb_channel_CTLE_ML_1,,-0.01957,-16.87,-15.7,-6.602,-21.13,-10.88,-9.11,-26.56,-21.23,-13.17,-35.3,-35.71,-18.86,-46.48,-52.83,0,0,0,1,2,0.00000961,0.001024,1.197E-09,786.2,7.104E-13,1030
787,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-22.37,-17.58,-6.588,-29.02,-20.76,-9.097,-32.39,-23.29,-13.17,-38.82,-33.2,-18.88,-48.57,-48.39,0,0,0,1,2,0.000006113,0.001715,1.148E-09,608,2.042E-13,335.8
788,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-25.82,-21.6,-6.585,-31.11,-20.93,-9.089,-34.02,-24.04,-13.16,-39.51,-31.65,-18.88,-48.14,-44.22,0,0,0,1,2,0.000004941,0.00214,2.866E-09,567.8,6.45E-13,320.5
789,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-50.8,-38.8,-6.586,-52.29,-40.09,-9.087,-52.09,-40.28,-13.16,-54.51,-45.27,-18.88,-59.27,-54.82,0,0,0,1,2,0.000004521,0.002231,1.652E-09,1246,2.887E-13,108.5
790,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-37.51,-34.21,-6.581,-42.37,-32.04,-9.074,-44.71,-34.46,-13.14,-48.28,-38.58,-18.84,-52.71,-44.76,0,0,0,1,2,0.000002599,0.001876,1.091E-09,984.2,9.457E-13,727.1
791,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-31.35,-28.6,-6.583,-35.94,-25.62,-9.083,-38.64,-28.78,-13.16,-43.45,-35.47,-18.87,-50.85,-46.76,0,0,0,1,2,0.000004104,0.002205,3.482E-11,652.5,9.351E-13,515.8
792,ECE740_tb_channel_CTLE_ML_1,,-0.01958,-30.04,-20.6,-6.597,-37.94,-29.35,-9.108,-43.06,-36.57,-13.17,-51.58,-49.55,-18.87,-61.48,-65.17,0,0,0,1,2,0.000007988,0.001842,9.684E-10,667.2,1.294E-13,141.4
793,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-21.8,-16.93,-6.583,-27.6,-17.59,-9.083,-30.25,-19.02,-13.16,-35.23,-25.54,-18.87,-43.22,-37.55,0,0,0,1,2,0.000004248,0.00101,2.606E-09,993,1.928E-13,562.6
794,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-30.81,-25.77,-6.583,-35.92,-22.55,-9.083,-38.66,-26.19,-13.16,-43.48,-33.65,-18.87,-50.77,-45.53,0,0,0,1,2,0.000004255,0.00082,2.152E-10,1425,7.112E-13,985.1
795,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-1.082,-2.001,-6.58,-5.055,-3.372,-9.069,-7.486,-5.778,-13.13,-11.59,-10.04,-18.82,-17.48,-16.5,0,0,0,2,2,0.000001135,0.000637,3.232E-10,648.5,8.911E-13,346.7
796,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-52.05,-50.19,-6.588,-32.06,-30.17,-9.093,-30.18,-28.22,-13.16,-32.2,-30.49,-18.87,-38.47,-39.08,0,0,0,1,2,0.000005383,0.001684,1.426E-10,1383,7.513E-15,1486
797,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-16.11,-32.24,-6.579,-8.944,-11.39,-9.079,-10.76,-12.52,-13.15,-13.72,-14.35,-18.88,-18.5,-17.96,0,0,0,2,2,0.000004752,0.002071,1.055E-09,93.81,9.45E-13,988.5
798,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-8.704,-17.46,-6.58,-13.31,-20.12,-9.068,-15.32,-21.65,-13.13,-18.35,-23.67,-18.81,-21.26,-23.93,0,0,0,2,2,0.000001505,0.001026,1.231E-09,172.7,8.131E-13,179.4
799,ECE740_tb_channel_CTLE_ML_1,,-0.01965,1.293,2.687,-6.582,-3.241,0.2596,-9.099,-4.617,0.4252,-13.18,-11.23,-8.487,-18.88,-21.7,-23.86,0,0,0,2,2,0.000006903,0.001037,1.468E-09,369.1,1.511E-13,298.1
800,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-35.34,-30.65,-6.588,-42.31,-30.65,-9.096,-45.48,-35.32,-13.17,-51.1,-44.95,-18.88,-58.82,-57.98,0,0,0,1,2,0.00000587,0.002155,1.242E-09,692.1,5.794E-13,420.9
801,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-54.63,-51.42,-6.594,-57.32,-44.11,-9.105,-58.37,-48.99,-13.17,-61.06,-56.98,-18.88,-66.12,-67.89,0,0,0,1,2,0.000007092,0.002276,7.887E-10,1186,7.567E-13,1274
802,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-45.88,-41.52,-6.581,-50.37,-39.98,-9.071,-51.94,-41.58,-13.13,-53.61,-43.64,-18.83,-55.3,-46.61,0,0,0,1,2,0.000001846,0.001958,4.155E-10,1377,8.154E-13,801.9
803,ECE740_tb_channel_CTLE_ML_1,,-0.01957,-13.98,-10.75,-6.601,-20.88,-13.22,-9.11,-25.7,-20.01,-13.17,-34.11,-34.26,-18.86,-45.2,-51.4,0,0,0,1,2,0.000009492,0.001141,1.393E-09,694.4,1.386E-13,572.5
804,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-58.53,-49.81,-6.585,-60.07,-47.31,-9.081,-58.06,-45.49,-13.15,-57.15,-46.42,-18.87,-58.76,-51.91,0,0,0,1,2,0.000003593,0.002212,1.519E-09,1342,5.031E-13,350.5
805,ECE740_tb_channel_CTLE_ML_1,,-0.01957,-39.14,-38.91,-6.6,-45.23,-34.16,-9.11,-49.85,-43.34,-13.17,-57.08,-56.2,-18.87,-65.33,-70.41,0,0,0,1,2,0.000008678,0.00219,9.359E-11,652,8.446E-13,1006
806,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-36.11,-33.63,-6.581,-42.57,-31.23,-9.078,-44.98,-33.22,-13.15,-48.7,-38.18,-18.86,-53.6,-46.4,0,0,0,1,2,0.000003367,0.001326,6.365E-10,1137,2.668E-13,1016
807,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-57.08,-51.99,-6.59,-36.55,-31.21,-9.097,-35.03,-29.29,-13.17,-37.81,-32.69,-18.88,-45.11,-44.39,0,0,0,1,2,0.000005924,0.00237,2.803E-09,1120,2.215E-14,704.4
808,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-36.85,-35.23,-6.581,-41.34,-31.62,-9.077,-43.78,-34.14,-13.14,-47.7,-38.94,-18.86,-53.03,-46.71,0,0,0,1,2,0.000003217,0.002488,9.183E-10,727.6,7.837E-13,681.7
809,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-62.61,-58.03,-6.585,-62.45,-49.95,-9.08,-58.71,-46.4,-13.15,-57.19,-46.34,-18.86,-58.41,-50.93,0,0,0,1,2,0.00000337,0.002414,2.243E-09,1234,5.147E-13,791.9
810,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-36.72,-30.23,-6.58,-43.88,-36.14,-9.072,-46.63,-37.95,-13.13,-49.98,-40.88,-18.83,-53.4,-44.64,0,0,0,1,2,0.000002208,0.002121,2.629E-09,961.2,2.362E-13,215.1
811,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-6.407,-12.84,-6.578,-7.418,-8.348,-9.081,-6.646,-4.36,-13.17,-7.378,-1.542,-18.9,-15.28,-11.18,0,0,0,2,2,0.000005597,0.001494,2.891E-09,102.7,7.783E-13,167.1
812,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-37.55,-38.33,-6.593,-43.29,-31.1,-9.105,-47.05,-38.03,-13.17,-53.55,-49.71,-18.88,-61.71,-63.61,0,0,0,1,2,0.00000719,0.001893,1.309E-09,723.4,4.802E-13,1180
813,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-6.543,-12.9,-6.577,-5.435,-4.06,-9.105,-5.581,-1.13,-13.18,-13.53,-12.76,-18.88,-24.69,-29.49,0,0,0,2,2,0.000007866,0.001764,8.706E-10,260,1.473E-13,757.8
814,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-17.25,-34.5,-6.581,-7.011,-7.527,-9.112,-8.684,-8.356,-13.18,-14.9,-16.67,-18.87,-24.1,-29.46,0,0,0,2,2,0.000009582,0.001718,1.817E-09,82.04,4.644E-13,941.6
815,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-15.5,-31.01,-6.579,-20.4,-34.27,-9.067,-19.76,-30.52,-13.12,-18.23,-23.48,-18.83,-17.16,-15.93,0,0,0,2,2,0.000003698,0.0005448,1.395E-09,106.2,4.466E-14,726.9
816,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-47.86,-45.19,-6.582,-57.53,-46.24,-9.077,-56.69,-44.98,-13.14,-56.01,-45.27,-18.86,-57.3,-49.39,0,0,0,1,2,0.000003188,0.002249,2.152E-09,1099,3.008E-13,929.6
817,ECE740_tb_channel_CTLE_ML_1,,-0.01955,-52.55,-42.63,-6.603,-46.76,-35.73,-9.111,-51.11,-44.95,-13.17,-58.73,-58.45,-18.86,-67.56,-73.22,0,0,0,1,2,0.000009418,0.001908,2.976E-09,1169,3.312E-13,321.4
818,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-12.21,-24.42,-6.591,-4.983,-3.411,-9.109,-9.743,-10.4,-13.17,-18.02,-22.92,-18.87,-28.17,-37.6,0,0,0,2,2,0.000009138,0.0007722,7.541E-10,166.4,6.551E-13,1081
819,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-18.7,-37.45,-6.58,-19.06,-31.63,-9.079,-15.72,-22.48,-13.16,-14.15,-15.36,-18.89,-18.33,-17.59,0,0,0,2,2,0.00000623,0.001001,1.441E-09,19.73,5.522E-13,85.85
820,ECE740_tb_channel_CTLE_ML_1,,-0.01957,-35.19,-30.86,-6.6,-44.18,-32.2,-9.11,-48.78,-41.65,-13.17,-55.9,-54.52,-18.87,-63.99,-68.63,0,0,0,1,2,0.000008821,0.0008878,9.349E-10,1275,4.912E-13,1030
821,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-6.136,-11.95,-6.593,0.9899,9.816,-9.121,-4.243,2.308,-13.18,-13.2,-11.62,-18.87,-24.04,-27.72,0,0,0,2,2,0.000008051,0.001179,2.054E-09,423.4,3.499E-13,1264
822,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-14.5,-15.54,-6.583,-16.13,-6.241,-9.086,-18.92,-8.926,-13.16,-24.29,-16.2,-18.88,-32.94,-28.83,0,0,0,1,2,0.000004444,0.001245,1.332E-09,681.6,3.576E-13,1017
823,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-54.07,-49.99,-6.604,-50.24,-38.88,-9.111,-54.98,-49.06,-13.17,-61.85,-61.83,-18.86,-69.32,-75.33,0,0,0,1,2,0.000009509,0.00191,8.069E-10,1233,5.075E-13,1060
824,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-4.874,-9.508,-6.602,0.5058,8.705,-9.12,-5.668,-0.9774,-13.17,-15.14,-15.97,-18.87,-26.59,-33.27,0,0,0,2,2,0.000008978,0.001224,6.14E-10,386.7,4.317E-13,975.4
825,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-39.11,-35.18,-6.583,-44.42,-31.52,-9.083,-46.86,-34.81,-13.16,-50.76,-41.21,-18.87,-56.14,-51.04,0,0,0,1,2,0.000004209,0.001439,4.703E-11,1115,9.135E-13,949.3
826,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-8.97,-17.94,-6.576,-11.33,-16.14,-9.07,-8.195,-7.461,-13.17,-6.895,-0.4639,-18.9,-15.78,-12.11,0,0,0,2,2,0.000005777,0.00213,2.59E-09,111.1,1.58E-13,354.7
827,ECE740_tb_channel_CTLE_ML_1,,-0.01958,-34.18,-27.09,-6.598,-42.16,-31.76,-9.108,-46.55,-38.67,-13.17,-53.66,-51.49,-18.87,-62.27,-66.2,0,0,0,1,2,0.000008448,0.0007596,1.944E-09,1465,1.081E-13,700.5
828,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-7.505,-14.74,-6.583,-1.5,4.187,-9.098,-4.533,0.9008,-13.18,-10.64,-6.822,-18.89,-19.66,-18.86,0,0,0,2,2,0.000005525,0.001983,1.46E-09,248.4,8.545E-13,872.7
829,ECE740_tb_channel_CTLE_ML_1,,-0.01986,-34.21,-31.46,-6.597,-49.15,-35.52,-9.099,-52.36,-41.19,-13.17,-56.93,-50.52,-18.88,-63.08,-62.36,0,0,0,1,2,0.000005849,0.002257,9.5E-10,1439,3.187E-13,1393
830,ECE740_tb_channel_CTLE_ML_1,,-0.01976,-16.42,-32.87,-6.58,-16.06,-25.63,-9.068,-17.01,-25.04,-13.13,-17.57,-22.01,-18.81,-17.23,-15.72,0,0,0,2,2,0.000001213,0.001169,2.975E-09,152.4,8.262E-13,1104
831,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-48.87,-46.83,-6.596,-57.37,-44.97,-9.108,-58.48,-50.2,-13.17,-61.41,-58.66,-18.87,-66.64,-69.78,0,0,0,1,2,0.000007776,0.002447,1.024E-09,828.2,5.474E-13,905.4
832,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-16.17,-11.47,-6.583,-22.89,-18.24,-9.083,-25.82,-21.33,-13.15,-31.2,-27.28,-18.87,-39.45,-37.36,0,0,0,1,2,0.000004228,0.0007132,1.639E-09,1208,6.378E-15,733.6
833,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-4.157,-8.316,-6.579,-8.3,-10.05,-9.082,-9.569,-10.06,-13.16,-14.36,-15.47,-18.88,-22.96,-26.89,0,0,0,2,2,0.00000515,0.002021,3.571E-10,129.7,4.106E-13,153.9
834,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-10.63,-17.18,-6.58,-11.99,-12.44,-9.069,-14.28,-14.49,-13.13,-17.96,-17.72,-18.82,-22.52,-20.87,0,0,0,2,2,0.00000134,0.001878,2.294E-09,544,4.367E-13,1034
835,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-6.231,-11.81,-6.578,-4.549,-1.563,-9.069,-6.241,-2.385,-13.13,-10.03,-5.897,-18.82,-15.54,-11.29,0,0,0,2,2,0.000001587,0.000925,1.448E-09,632.2,1.808E-13,1421
836,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-14.29,-18.55,-6.581,-14.47,-8.323,-9.08,-16.61,-8.521,-13.15,-21.42,-13.67,-18.87,-29.37,-24.27,0,0,0,1,2,0.000003784,0.001603,1.177E-09,535.6,1.848E-13,1185
837,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-49.6,-39.6,-6.584,-57.21,-44.14,-9.083,-56.81,-44.23,-13.16,-56.78,-46.67,-18.87,-59.2,-53.55,0,0,0,1,2,0.000004109,0.001987,1.481E-09,1301,5.615E-13,251.5
838,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-34.16,-33.2,-6.589,-41.69,-31.39,-9.099,-45.16,-35.18,-13.17,-51.14,-45.53,-18.88,-59.18,-59.01,0,0,0,1,2,0.000006304,0.00221,1.96E-09,621.3,2.624E-13,704.6
839,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-8.684,-1.226,-6.58,-15.26,-7.812,-9.072,-17.79,-10.38,-13.13,-22.01,-14.74,-18.83,-28.27,-21.54,0,0,0,1,2,0.000002105,0.001181,1.245E-09,782.7,6.565E-13,10.45
840,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-23,-27.6,-6.58,-24.84,-21.58,-9.071,-27.28,-23.88,-13.13,-31.24,-27.44,-18.82,-36.7,-31.69,0,0,0,1,2,0.000001777,0.002421,2.437E-09,580,9.347E-13,1368
841,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-1.762,-3.376,-6.578,-6.072,-5.442,-9.072,-6.647,-4.061,-13.14,-10.15,-6.777,-18.86,-17.64,-15.73,0,0,0,2,2,0.000003438,0.001288,3.259E-10,321,1.58E-13,334.4
842,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-7.766,-15.11,-6.602,-0.008536,8.155,-9.121,-5.575,-0.1688,-13.18,-14.1,-13.08,-18.87,-24.5,-28.17,0,0,0,2,2,0.000008276,0.001751,2.273E-09,302.1,9.256E-13,1378
843,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-28.26,-25.62,-6.581,-32.28,-20.82,-9.074,-34.81,-23.43,-13.14,-39.02,-28.18,-18.84,-45.14,-36,0,0,0,1,2,0.000002637,0.0009743,2.637E-09,1259,8.291E-13,1334
844,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-33.18,-31.61,-6.58,-38.74,-33.29,-9.069,-41.02,-35.08,-13.13,-44.7,-38.76,-18.82,-49.23,-43.85,0,0,0,1,2,0.00000102,0.001366,9.651E-10,1406,1.852E-13,819.2
845,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-13.28,-13.95,-6.581,-15.93,-9.111,-9.079,-18.27,-10.42,-13.15,-22.97,-15.6,-18.87,-30.64,-25.5,0,0,0,1,2,0.000003557,0.001749,1.052E-09,518.7,2.981E-13,626.6
846,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-58.22,-50.59,-6.586,-60.95,-47.5,-9.088,-58.47,-46.21,-13.16,-58.02,-48.9,-18.88,-60.82,-56.53,0,0,0,1,2,0.000004658,0.002341,2.953E-09,1198,8.259E-13,455.2
847,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-10.53,-0.88,-6.601,-18.36,-9.452,-9.111,-23.41,-17.93,-13.17,-31.91,-31.78,-18.87,-43.04,-48.74,0,0,0,1,2,0.000008927,0.001541,7.997E-10,528.2,6.896E-13,78.62
848,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-2.23,-4.387,-6.583,1.353,9.683,-9.111,-2.515,5.076,-13.18,-10.86,-7.685,-18.88,-21.81,-24.15,0,0,0,2,2,0.000007029,0.000582,1.759E-09,652.8,2.066E-13,1127
849,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-5.455,-8.906,-6.58,-2.57,5.239,-9.077,-5.085,2.877,-13.15,-9.72,-2.057,-18.86,-17.07,-10.58,0,0,0,1,2,0.00000283,0.000972,1.518E-09,672.6,4.992E-13,1431
850,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-57.5,-53.44,-6.592,-54.8,-40.94,-9.103,-56.61,-46.45,-13.17,-59.87,-54.95,-18.88,-65.14,-66.06,0,0,0,1,2,0.000006851,0.001648,1.2E-09,1499,6.201E-13,1400
851,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-46.27,-44.21,-6.584,-56.69,-43.62,-9.087,-56.28,-43.92,-13.16,-56.62,-47.57,-18.88,-59.74,-55.79,0,0,0,1,2,0.000004742,0.001629,4.233E-10,1183,3.012E-13,1235
852,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-15.08,-30.12,-6.578,-12.24,-17.88,-9.069,-12.67,-16.26,-13.13,-12.57,-12.1,-18.82,-11.13,-4.35,0,0,0,2,2,0.000002296,0.00239,2.948E-09,134.1,5.536E-13,879.4
853,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-33.44,-33.83,-6.58,-37.3,-31.34,-9.07,-39.71,-33.68,-13.13,-43.54,-37.53,-18.82,-48.5,-42.67,0,0,0,1,2,0.000001704,0.002335,1.491E-09,820.6,7.307E-13,828.8
854,ECE740_tb_channel_CTLE_ML_1,,-0.01955,-54.89,-44.63,-6.604,-55.71,-44.87,-9.112,-59.25,-53.65,-13.17,-64.22,-64.45,-18.86,-70.3,-76.55,0,0,0,1,2,0.000009646,0.001886,7.315E-11,1237,8.986E-13,328.4
855,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-26.11,-52.28,-6.579,-30.31,-54.14,-9.066,-30.01,-51.09,-13.12,-31.32,-49.7,-18.81,-34.75,-50.94,0,0,0,2,2,0.000001761,0.001858,2.042E-10,48.19,4.468E-14,1072
856,ECE740_tb_channel_CTLE_ML_1,,-0.01971,0.3358,4.657,-6.581,-2.772,6.476,-9.078,-5.459,3.687,-13.15,-10.31,-1.853,-18.86,-17.97,-11.54,0,0,0,1,2,0.000002736,0.0007238,3.422E-10,917,9.848E-13,455.8
857,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-50.22,-38.75,-6.595,-46.36,-36.01,-9.106,-46.25,-38.4,-13.17,-50.92,-47.81,-18.87,-59.85,-62.56,0,0,0,1,2,0.000007484,0.002409,6.172E-10,991.4,1.337E-13,147.9
858,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-44.06,-33.57,-6.589,-52.72,-39.81,-9.097,-54.9,-43.79,-13.17,-57.65,-51.02,-18.88,-62.43,-61.35,0,0,0,1,2,0.000006048,0.001596,2.376E-09,1158,4.217E-13,227.6
