Point,Test,Output,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,"dB20(VF(""/VACcon_p_1""))","dB20(VF(""/VACout_p_1""))","dB20(VF(""/VACout_p_2""))",Stage 1 Region,Stage 2 Region,fW,current,ind,Rd,Cs,Rs
762,ECE740_tb_channel_CTLE_ML_1,,-0.01961,-39.49,-35.75,-6.591,-45.82,-32.88,-9.102,-49.19,-39.38,-13.17,-54.86,-49.95,-18.88,-62,-62.78,0,0,0,1,2,0.000006796,0.001469,1.514E-09,987.2,9.417E-13,922.3
763,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-22.88,-14.15,-6.584,-29.63,-20.68,-9.087,-32.61,-23.51,-13.16,-38.03,-29.95,-18.88,-46.49,-41.82,0,0,0,1,2,0.000004686,0.002089,2.925E-09,567.4,3.599E-13,63.87
764,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-53.49,-53.14,-6.588,-41.59,-30.46,-9.096,-44.37,-32.59,-13.17,-50.04,-42.83,-18.88,-58.5,-57.08,0,0,0,1,2,0.000005849,0.002189,2.6E-09,1097,1.305E-13,1459
765,ECE740_tb_channel_CTLE_ML_1,,-0.01956,4.566,9.28,-6.601,-3.428,0.05179,-9.111,-8.441,-7.299,-13.17,-16.53,-19.32,-18.87,-26.57,-33.71,0,0,0,2,2,0.000008985,0.002003,1.07E-09,194.6,1.644E-14,38.55
766,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-12.95,-25.79,-6.575,-8.15,-9.621,-9.067,-7.919,-6.688,-13.13,-8.547,-3.997,-18.87,-10.88,-2.03,0,0,0,2,2,0.000003005,0.002127,2.914E-09,200.7,2.189E-13,1199
767,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-1.624,-2.515,-6.597,1.853,12.72,-9.117,-3.434,4.801,-13.18,-12.04,-8.626,-18.88,-23.23,-25.61,0,0,0,2,2,0.00000708,0.0006439,6.61E-10,830.2,4.194E-13,1335
768,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-22.56,-13.41,-6.582,-29.2,-20.07,-9.079,-31.91,-22.85,-13.15,-36.71,-28.01,-18.87,-44.22,-37.28,0,0,0,1,2,0.000003603,0.00165,2.593E-09,718.7,1.402E-13,54.37
769,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-2.31,-1.856,-6.579,-5.385,-0.7507,-9.069,-7.582,-2.563,-13.13,-11.64,-6.649,-18.82,-17.64,-13.09,0,0,0,1,2,0.000001326,0.000815,9.323E-10,874.4,2.981E-13,610.6
770,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-8.273,-16.55,-6.577,-8.628,-10.73,-9.07,-9.67,-10.34,-13.14,-12.48,-11.92,-18.85,-16.26,-13.67,0,0,0,2,2,0.000003238,0.001475,1.252E-09,169.8,3.456E-13,447.9
771,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-15.29,-21.66,-6.58,-15.75,-13.87,-9.071,-18.18,-16.14,-13.13,-22.3,-20.27,-18.83,-28.31,-26.44,0,0,0,1,2,0.000001917,0.002418,7.118E-10,459.7,5.304E-13,1083
772,ECE740_tb_channel_CTLE_ML_1,,-0.01964,0.7671,1.509,-6.587,-3.459,-0.3112,-9.106,-6.427,-3.554,-13.18,-13.73,-14.07,-18.87,-23.44,-27.91,0,0,0,2,2,0.000008033,0.0005757,2.051E-09,301.7,3.464E-13,198
773,ECE740_tb_channel_CTLE_ML_1,,-0.01985,-42.24,-31.98,-6.608,-40.56,-32.19,-9.109,-42.78,-38.47,-13.17,-49.83,-51.23,-18.86,-60.35,-67.76,0,0,0,1,2,0.000009906,0.00216,2.239E-09,1491,1.045E-13,362.1
774,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-33.61,-22.6,-6.595,-42.21,-29.77,-9.107,-46.39,-37.72,-13.17,-53.3,-49.96,-18.87,-61.72,-64.27,0,0,0,1,2,0.000007687,0.001015,1.115E-09,1189,8.147E-13,213.2
775,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-35.41,-33.86,-6.589,-40.48,-27.2,-9.099,-43.86,-33.18,-13.17,-49.94,-43.89,-18.88,-58.19,-57.74,0,0,0,1,2,0.000006305,0.001116,1.979E-09,1104,5.855E-13,1419
776,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-5.469,-10.67,-6.58,-10.57,-14.28,-9.068,-12.65,-15.97,-13.13,-15.81,-18.25,-18.81,-18.83,-18.84,0,0,0,2,2,0.000001156,0.00129,2.362E-09,375.2,6.704E-13,201.1
777,ECE740_tb_channel_CTLE_ML_1,,-0.02011,-27.08,-23.51,-6.612,-52.1,-40.23,-9.108,-57.32,-49.27,-13.17,-61.81,-59.04,-18.87,-67.23,-70.29,0,0,0,1,2,0.000007163,0.002453,1.633E-09,1475,6.062E-13,1303
778,ECE740_tb_channel_CTLE_ML_1,,-0.01954,-40.94,-30.97,-6.604,-52.99,-42.4,-9.111,-57.64,-51.93,-13.17,-62.71,-62.83,-18.86,-68.73,-74.87,0,0,0,1,2,0.000009624,0.001558,8.048E-10,962.8,4.94E-13,241.9
779,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-35.99,-31.39,-6.58,-42.61,-36.92,-9.069,-44.94,-38.8,-13.13,-48.27,-41.97,-18.82,-51.88,-45.65,0,0,0,1,2,0.000001285,0.00209,2.05E-09,1124,3.457E-13,202.7
780,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-47.45,-34.1,-6.601,-53.15,-42.18,-9.111,-56.27,-49.55,-13.17,-61.63,-60.5,-18.87,-68.13,-72.87,0,0,0,1,2,0.000008835,0.002036,2.188E-09,989.7,6.631E-13,75.12
781,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-9.034,-17.84,-6.576,-4.404,-1.91,-9.07,-5.518,-1.618,-13.14,-7.85,-2.174,-18.87,-12.02,-3.701,0,0,0,2,2,0.000002962,0.001581,2.924E-09,306.9,3.091E-13,1135
782,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-55.92,-52.23,-6.585,-35.84,-31.25,-9.085,-34.45,-28.16,-13.16,-37.26,-29.33,-18.87,-44.03,-39.09,0,0,0,1,2,0.00000428,0.001919,1.344E-09,1463,2.229E-14,1148
783,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-13.22,-8.416,-6.584,-19.8,-14.5,-9.086,-22.48,-16.24,-13.16,-27.57,-20.77,-18.88,-35.99,-32.02,0,0,0,1,2,0.000004567,0.001784,1.588E-09,517.2,9.415E-14,218.4
784,ECE740_tb_channel_CTLE_ML_1,,-0.01961,-50.9,-35.9,-6.593,-53.31,-40.46,-9.104,-52.67,-43.17,-13.17,-54.91,-50.41,-18.88,-60.96,-62.23,0,0,0,1,2,0.000006951,0.001616,5.607E-12,1413,1.934E-13,31.81
785,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-14.73,-29.46,-6.587,-8.243,-9.979,-9.103,-12.31,-15.62,-13.17,-20.32,-27.62,-18.87,-31.14,-43.64,0,0,0,2,2,0.000008538,0.001029,1.565E-10,97.31,7.261E-13,798.9
786,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-18.68,-13.95,-6.597,-24.03,-12.3,-9.107,-28.75,-21.49,-13.17,-36.88,-35.18,-18.87,-47.7,-51.95,0,0,0,1,2,0.000008594,0.000541,2.591E-09,1481,8.343E-13,1345
787,ECE740_tb_channel_CTLE_ML_1,,-0.01982,-48.6,-45.65,-6.585,-52.24,-42.19,-9.074,-53.57,-43.53,-13.13,-54.82,-45.03,-18.83,-56.13,-47.2,0,0,0,1,2,0.000001676,0.002282,1.733E-09,1407,8.073E-13,1199
788,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-17.69,-35.37,-6.578,-15.79,-25.01,-9.066,-15.45,-21.86,-13.13,-16.83,-20.58,-18.81,-18.02,-17.53,0,0,0,2,2,0.00000201,0.00202,1.606E-09,151.8,1.105E-13,1471
789,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-46.98,-37.06,-6.588,-52.72,-40.59,-9.096,-54.5,-43.74,-13.17,-57.55,-51.07,-18.88,-62.53,-61.62,0,0,0,1,2,0.000005864,0.002333,7.572E-10,967.2,4.129E-13,199.8
790,ECE740_tb_channel_CTLE_ML_1,,-0.01958,-53.48,-51.71,-6.597,-57.21,-44.75,-9.109,-58.74,-50.8,-13.17,-62.05,-59.7,-18.87,-67.43,-70.97,0,0,0,1,2,0.000008087,0.002232,1.615E-09,978.1,6.797E-13,1250
791,ECE740_tb_channel_CTLE_ML_1,,-0.01972,0.4841,4.494,-6.58,-6.004,-1.902,-9.072,-8.296,-3.937,-13.13,-11.77,-6.573,-18.84,-16.86,-9.989,0,0,0,1,2,0.000002255,0.0009314,2.713E-09,732,3.124E-14,256.1
792,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-2.637,-4.443,-6.608,-0.01003,9.119,-9.12,-6.358,-1.12,-13.17,-15.69,-15.89,-18.87,-27.07,-33.08,0,0,0,2,2,0.000008875,0.001174,8.292E-10,469.4,6.246E-13,827.2
793,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-15.81,-31.63,-6.58,-11.04,-15.59,-9.08,-13.52,-18.04,-13.15,-18.5,-23.91,-18.87,-26.44,-34.1,0,0,0,2,2,0.000005181,0.000579,3.075E-10,110.5,6.475E-13,967.4
794,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-43.17,-31.62,-6.581,-50.58,-38.18,-9.077,-52.47,-40.14,-13.15,-54.14,-43.15,-18.86,-56.57,-48.9,0,0,0,1,2,0.000003287,0.001617,1.007E-09,1324,7.65E-13,94.43
795,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-34.49,-32.82,-6.593,-41.36,-32.73,-9.103,-45.14,-35.58,-13.17,-51.5,-47.15,-18.87,-59.97,-61.79,0,0,0,1,2,0.000007305,0.0009754,1.184E-09,1179,7.837E-14,1313
796,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-6.903,-13.8,-6.578,-9.908,-13.27,-9.083,-8.749,-8.421,-13.18,-12.33,-11.24,-18.89,-21.27,-23.38,0,0,0,2,2,0.000006963,0.001793,1.302E-09,146.4,1.468E-13,385
797,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-0.84,1.041,-6.605,-2.968,5.89,-9.118,-8.868,-3.659,-13.17,-18.12,-18.48,-18.87,-29.51,-35.76,0,0,0,1,2,0.000009054,0.001336,7.631E-10,463.1,4.56E-13,434.3
798,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-29.76,-22.27,-6.581,-35.48,-22.93,-9.076,-38.01,-25.66,-13.14,-42.24,-30.89,-18.85,-48.31,-39.61,0,0,0,1,2,0.000003019,0.0008666,2.688E-09,1452,8.831E-13,506.4
799,ECE740_tb_channel_CTLE_ML_1,,-0.0196,3.922,10.66,-6.599,-0.1105,10.98,-9.115,-5.156,3.183,-13.18,-13.59,-10.13,-18.88,-24.74,-27.14,0,0,0,1,2,0.000007151,0.0006054,1.693E-10,966.2,5.327E-13,389
800,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-0.1086,-0.1209,-6.599,-1.314,4.444,-9.119,-6.748,-3.751,-13.17,-16.24,-18.75,-18.86,-27.43,-35.54,0,0,0,2,2,0.000009908,0.001222,1.015E-09,316.7,3.41E-13,359.6
801,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-8.377,-15.12,-6.582,-3.302,3.299,-9.098,-6.406,0.159,-13.18,-13.26,-9.254,-18.89,-23.54,-24.2,0,0,0,1,2,0.000005352,0.002022,1.368E-10,322.2,4.405E-13,1026
802,ECE740_tb_channel_CTLE_ML_1,,-0.01969,0.2226,3.932,-6.582,-1.48,9.245,-9.088,-4.393,6.502,-13.16,-10.37,-1.505,-18.88,-19.54,-14.95,0,0,0,1,2,0.0000041,0.0005018,2.467E-10,1241,2.291E-13,874
803,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-54.77,-51.39,-6.582,-48.62,-39.21,-9.076,-49.96,-38.61,-13.14,-52.64,-41.49,-18.85,-55.97,-47.44,0,0,0,1,2,0.000002884,0.002098,1.441E-09,1322,1.197E-13,991.9
804,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-1.494,-2.05,-6.61,0.5699,10.66,-9.12,-5.814,0.1932,-13.17,-15.06,-14.46,-18.87,-26.29,-31.39,0,0,0,2,2,0.000008801,0.0007865,2.077E-09,697.4,6.229E-13,1113
805,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-41.08,-34.54,-6.595,-53.27,-41,-9.107,-56.04,-47.37,-13.17,-59.8,-56.51,-18.87,-65.29,-67.88,0,0,0,1,2,0.000007576,0.001844,1.001E-09,873.6,5.065E-13,426.5
806,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-5.446,-10.92,-6.581,-11.92,-17.31,-9.074,-14.18,-19.34,-13.14,-17.48,-21.87,-18.86,-21.89,-24.91,0,0,0,2,2,0.0000047,0.0009712,7.366E-10,167.4,2.441E-14,271.1
807,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-19.4,-38.83,-6.577,-12.65,-18.82,-9.069,-11.44,-13.93,-13.13,-9.835,-6.823,-18.87,-9.959,-1.117,0,0,0,2,2,0.000003511,0.001465,2.505E-09,67.18,6.382E-13,870.6
808,ECE740_tb_channel_CTLE_ML_1,,-0.01977,-39.59,-35.11,-6.6,-52.25,-39.39,-9.107,-55.56,-47.02,-13.17,-60.68,-57.66,-18.87,-67.08,-69.91,0,0,0,1,2,0.000007586,0.00237,2.861E-09,1303,5.309E-13,1012
809,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-45.55,-33.64,-6.585,-48.25,-36.75,-9.088,-46.91,-36.45,-13.16,-47.46,-39.68,-18.88,-51.89,-48.69,0,0,0,1,2,0.000004778,0.001899,7.985E-11,1152,4.93E-14,104.1
810,ECE740_tb_channel_CTLE_ML_1,,-0.01955,-32.4,-28.3,-6.603,-39.57,-29.58,-9.111,-44.82,-39.52,-13.17,-53.14,-53.49,-18.87,-63.1,-69.27,0,0,0,1,2,0.000009331,0.002453,1.037E-09,521.5,9.726E-13,375.2
811,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-17.79,-35.59,-6.575,-11.06,-15.63,-9.071,-10.11,-11.28,-13.15,-10.17,-7.398,-18.89,-14.77,-10.06,0,0,0,2,2,0.000004917,0.0008246,2.255E-09,106.5,2.636E-13,1197
812,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-34.01,-27.72,-6.582,-39.9,-27.07,-9.079,-42.45,-30.09,-13.15,-46.66,-36.17,-18.87,-52.61,-46.01,0,0,0,1,2,0.00000368,0.001067,3.155E-10,1299,6.94E-13,622.7
813,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-11.5,-23.02,-6.58,-8.364,-10.24,-9.084,-10.05,-11.12,-13.16,-12.99,-12.83,-18.89,-18.89,-18.57,0,0,0,2,2,0.000005835,0.0005938,1.879E-09,134.7,8.291E-13,634.7
814,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-42.71,-29.76,-6.589,-51.66,-38.21,-9.098,-54.24,-43.16,-13.17,-57.32,-50.82,-18.88,-62.27,-61.4,0,0,0,1,2,0.000006146,0.001238,1.624E-09,1362,7.523E-13,116.6
815,ECE740_tb_channel_CTLE_ML_1,,-0.01961,-32.32,-25.68,-6.592,-39,-26.99,-9.103,-42.82,-33.66,-13.17,-49.68,-45.26,-18.88,-58.83,-59.87,0,0,0,1,2,0.000006956,0.001767,2.358E-09,733.8,9.815E-13,324.6
816,ECE740_tb_channel_CTLE_ML_1,,-0.01965,0.9262,1.931,-6.586,-0.9043,4.928,-9.106,-3.813,1.896,-13.18,-10.18,-6.455,-18.89,-19.53,-19.44,0,0,0,2,2,0.000006585,0.001383,2.551E-09,262.9,8.327E-13,190.6
817,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-44.49,-36.26,-6.588,-53.59,-40.48,-9.097,-55.25,-43.87,-13.17,-57.63,-50.72,-18.88,-62.24,-60.85,0,0,0,1,2,0.000005957,0.001606,2.841E-09,1150,3.682E-13,401.3
818,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-44.85,-45.14,-6.594,-39.63,-30.09,-9.105,-43.04,-33.56,-13.17,-49.99,-46.27,-18.87,-59.72,-62.2,0,0,0,1,2,0.000007539,0.001676,6.888E-10,975.3,1.051E-13,1435
819,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-44.35,-34.64,-6.583,-53.39,-40.8,-9.084,-54.85,-42.48,-13.16,-55.92,-46.12,-18.88,-58.93,-53.73,0,0,0,1,2,0.000004357,0.001706,1.917E-09,1205,4.063E-13,252
820,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-4.626,-9.015,-6.579,-2.658,1.649,-9.089,-4.99,-0.2597,-13.17,-11.14,-8.171,-18.88,-20.94,-21.97,0,0,0,2,2,0.000004977,0.0018,1.202E-10,260.4,4.592E-13,516.7
821,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-5.778,-11.58,-6.582,-6.175,-5.839,-9.093,-8.635,-8.205,-13.17,-14.6,-15.99,-18.88,-23.25,-27.57,0,0,0,2,2,0.000006664,0.000871,9.316E-10,157.7,5.935E-13,302.2
822,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-46.08,-42.83,-6.585,-44.35,-32.63,-9.09,-46.73,-34.33,-13.16,-51.33,-42.56,-18.88,-58.06,-54.79,0,0,0,1,2,0.0000051,0.001318,5.104E-10,1386,1.319E-13,1208
823,ECE740_tb_channel_CTLE_ML_1,,-0.01954,-39.62,-43.53,-6.604,-44.8,-37.28,-9.111,-49.62,-44.25,-13.17,-57.41,-58.52,-18.86,-66.46,-73.85,0,0,0,1,2,0.000009963,0.002444,1.498E-10,558.6,1.335E-13,1319
824,ECE740_tb_channel_CTLE_ML_1,,-0.01954,-34.24,-29.31,-6.604,-42.1,-31.86,-9.111,-47.46,-42.21,-13.17,-55.63,-56.11,-18.86,-64.97,-71.38,0,0,0,1,2,0.000009657,0.001827,1.08E-09,689,9.972E-13,466
825,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-40.63,-32.46,-6.594,-40.15,-31.08,-9.105,-41.37,-32.85,-13.17,-47.08,-42.97,-18.87,-56.61,-58.43,0,0,0,1,2,0.000007342,0.001218,1.91E-09,1215,7.639E-14,452.3
826,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-4.611,-7.776,-6.579,-3.996,0.838,-9.07,-6.392,-1.446,-13.13,-10.39,-5.383,-18.82,-15.97,-10.87,0,0,0,2,2,0.000001529,0.000897,1.769E-09,733.8,5.704E-13,1258
827,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-39.34,-33.34,-6.593,-47.98,-35.11,-9.104,-51.32,-41.82,-13.17,-56.66,-52.23,-18.88,-63.28,-64.49,0,0,0,1,2,0.000007146,0.001509,2.953E-09,978.5,7.47E-13,551.5
828,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-18.9,-21.85,-6.583,-21.44,-16.29,-9.085,-23.56,-15.53,-13.16,-28.72,-21.47,-18.88,-37.35,-34.18,0,0,0,1,2,0.000004553,0.001916,7.785E-10,500.8,1.472E-13,926.7
829,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-24.37,-25.61,-6.58,-27.55,-21.8,-9.07,-30.02,-24.21,-13.13,-34.09,-28.45,-18.82,-39.83,-34.88,0,0,0,1,2,0.000001382,0.001425,2.944E-11,958.2,5.166E-13,1155
830,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-8.21,-12.97,-6.579,-6.728,-1.574,-9.071,-8.834,-3.015,-13.13,-12.71,-6.492,-18.83,-18.26,-11.36,0,0,0,1,2,0.000001867,0.001111,2.473E-09,682.9,2.471E-13,1487
831,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-21.9,-43.81,-6.584,-14.34,-22.2,-9.102,-16.08,-23.24,-13.17,-20.67,-28.36,-18.87,-27.47,-36.19,0,0,0,2,2,0.000009627,0.0009714,9.378E-10,42.16,5.42E-13,777.5
832,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-5.385,-8.693,-6.602,-3.311,4.914,-9.121,-8.964,-3.493,-13.17,-18.05,-17.97,-18.87,-28.89,-33.99,0,0,0,1,2,0.000009379,0.001857,2.962E-09,338.6,3.3E-13,690.9
833,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-52.04,-44.33,-6.597,-44.97,-32.34,-9.108,-48.7,-40.02,-13.17,-55.73,-52.77,-18.87,-64.47,-67.49,0,0,0,1,2,0.000007944,0.001624,2.066E-09,1342,2.506E-13,581
834,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-7.292,-14.2,-6.579,-5.091,-3,-9.07,-7.475,-5.269,-13.13,-11.64,-9.555,-18.83,-17.84,-16.28,0,0,0,2,2,0.000001782,0.001229,2.397E-10,441.1,5.419E-13,1225
835,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-3.244,-6.499,-6.584,-3.522,-0.4891,-9.102,-6.401,-3.624,-13.18,-12.75,-12.12,-18.88,-21.62,-24.16,0,0,0,2,2,0.000007072,0.001236,1.512E-09,181.6,7.558E-13,258
836,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-16.13,-32.26,-6.578,-8.125,-9.766,-9.079,-9.385,-9.803,-13.16,-11.63,-10.17,-18.89,-16.96,-14.64,0,0,0,2,2,0.000005247,0.0007702,1.928E-09,131.1,5.717E-13,1352
837,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-34.63,-33.64,-6.601,-42.98,-31.98,-9.11,-47.86,-41.29,-13.17,-55.53,-54.73,-18.87,-64.37,-69.23,0,0,0,1,2,0.000008977,0.002169,2.532E-09,591.7,3.97E-13,706.8
838,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-6.555,-13.05,-6.582,-1.265,4.183,-9.1,-4.277,0.9014,-13.18,-10.63,-7.439,-18.89,-19.76,-19.9,0,0,0,2,2,0.000006178,0.001515,1.725E-09,242.9,6.951E-13,717.3
839,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-49.85,-48.15,-6.6,-35.79,-27.03,-9.109,-39.53,-32.27,-13.17,-47.27,-46.14,-18.87,-57.99,-63.1,0,0,0,1,2,0.000008907,0.001802,3.392E-10,1130,8.272E-14,1283
840,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-5.097,7.229,-6.594,-12.66,-1.64,-9.105,-16.98,-8.814,-13.17,-24.64,-21.42,-18.87,-35.38,-38.02,0,0,0,1,2,0.000007573,0.000525,1.853E-09,1339,2.74E-13,103.9
841,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-13.33,-26.67,-6.579,-8.075,-9.651,-9.08,-10.26,-11.51,-13.16,-14.51,-15.91,-18.88,-20.97,-23,0,0,0,2,2,0.00000492,0.001194,7.73E-10,121.6,7.365E-13,802.4
842,ECE740_tb_channel_CTLE_ML_1,,-0.01953,-48.88,-46.8,-6.605,-47.5,-36.23,-9.111,-52.68,-47.14,-13.17,-60.28,-60.76,-18.86,-68.54,-75.01,0,0,0,1,2,0.000009992,0.001504,2.495E-09,1177,3.331E-13,1335
843,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-8.273,-14.93,-6.578,-12.36,-16.45,-9.068,-11.58,-12.19,-13.14,-12.49,-9.102,-18.87,-18.75,-14.24,0,0,0,2,2,0.00000346,0.001851,1.025E-09,364.7,4.514E-14,1030
844,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-33.76,-25.07,-6.59,-41.23,-29.53,-9.1,-44.74,-35.05,-13.17,-50.94,-45.54,-18.88,-59.26,-59.15,0,0,0,1,2,0.000006366,0.002079,2.202E-09,694.1,8.809E-13,169.5
845,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-18.11,-36.28,-6.579,-22.92,-39.37,-9.067,-24.04,-39.14,-13.13,-27.3,-41.62,-18.81,-32.7,-46.8,0,0,0,2,2,0.000001405,0.001007,7.372E-11,77.89,1.263E-13,421.2
846,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-10.15,-20.24,-6.579,-11.08,-15.53,-9.071,-13.24,-17.36,-13.13,-16.65,-20.13,-18.83,-20.56,-22.31,0,0,0,2,2,0.000002483,0.002376,8.652E-10,148.5,9.249E-13,411.2
847,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-31.23,-29.05,-6.601,-39.92,-28.82,-9.11,-45,-38.51,-13.17,-53.05,-52.46,-18.87,-62.56,-67.78,0,0,0,1,2,0.000009239,0.001472,2.676E-09,754.8,3.039E-13,768.8
848,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-5.894,-11.37,-6.58,-7.393,-7.665,-9.069,-9.759,-9.913,-13.13,-13.61,-13.59,-18.82,-18.61,-18.04,0,0,0,2,2,0.000001522,0.001428,1.151E-09,395.2,8.331E-13,625.6
849,ECE740_tb_channel_CTLE_ML_1,,-0.01957,-49.74,-48.92,-6.598,-42.9,-30.83,-9.109,-47.06,-38.95,-13.17,-54.58,-52.52,-18.87,-63.98,-68.01,0,0,0,1,2,0.000008334,0.002019,9.646E-10,991.7,1.915E-13,1270
850,ECE740_tb_channel_CTLE_ML_1,,-0.01959,0.00474,1.237,-6.604,-2.526,3.933,-9.121,-8.115,-4.335,-13.17,-17.02,-18.07,-18.87,-27.54,-33.34,0,0,0,2,2,0.000009312,0.002432,1.795E-09,238.6,6.52E-13,206.8
851,ECE740_tb_channel_CTLE_ML_1,,-0.01954,-49.66,-48.19,-6.603,-37.26,-28.23,-9.11,-41.44,-35.09,-13.17,-49.57,-49.54,-18.86,-60.34,-66.47,0,0,0,1,2,0.000009598,0.002102,2.138E-09,958.1,1.027E-13,1118
852,ECE740_tb_channel_CTLE_ML_1,,-0.01958,-51.38,-40.64,-6.597,-53.05,-40.27,-9.109,-55.99,-47.58,-13.17,-60.72,-57.9,-18.87,-66.79,-69.95,0,0,0,1,2,0.000007995,0.001451,5.351E-10,1442,5.834E-13,333.4
853,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-7.09,-7.092,-6.584,-7.837,2.749,-9.089,-10.9,-0.8431,-13.17,-16.63,-8.51,-18.88,-25.6,-21.26,0,0,0,1,2,0.000004576,0.001002,2.388E-09,727.1,8.205E-13,1062
854,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-15.65,-2.01,-6.602,-24.13,-14.65,-9.109,-29.7,-24.74,-13.17,-38.59,-39.17,-18.86,-49.95,-56.4,0,0,0,1,2,0.000009837,0.000655,2.866E-09,1222,1.191E-13,54.45
855,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-10.48,-20.86,-6.576,-6.163,-5.629,-9.073,-7.585,-5.941,-13.14,-11.48,-9.55,-18.86,-17.69,-15.95,0,0,0,2,2,0.000003406,0.001898,8.695E-10,217.8,3.25E-13,961.1
856,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-10.93,-12.77,-6.593,-11.92,-2.026,-9.108,-16.07,-7.987,-13.17,-23.88,-20.88,-18.87,-34.7,-37.42,0,0,0,1,2,0.000007403,0.001358,1.217E-09,552.2,2.918E-13,952.3
857,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-46.78,-43.01,-6.6,-42.24,-31.29,-9.11,-46.32,-38.86,-13.17,-54.01,-52.61,-18.87,-63.73,-68.42,0,0,0,1,2,0.000008747,0.001843,1.165E-09,974.4,1.682E-13,800.1
