Point,Test,Output,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,"dB20(VF(""/VACcon_p_1""))","dB20(VF(""/VACout_p_1""))","dB20(VF(""/VACout_p_2""))",Stage 1 Region,Stage 2 Region,fW,current,ind,Rd,Cs,Rs
95,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-7.283,-14.17,-6.574,-4.29,-1.493,-9.075,-4.499,0.8986,-13.16,-9.116,-3.671,-18.88,-17.81,-14.93,0,0,0,2,2,0.000004071,0.001437,7.964E-10,365.6,1.63E-13,1108
96,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-8.762,-13.39,-6.58,-10.06,-8.317,-9.072,-12.22,-10.03,-13.13,-15.68,-12.61,-18.84,-20.23,-14.89,0,0,0,1,2,0.00000218,0.002417,2.392E-09,377.3,5.954E-13,594.8
97,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-7.946,-0.9558,-6.583,-14.56,-7.372,-9.083,-17.26,-9.645,-13.16,-22.2,-14.29,-18.88,-30.26,-24.63,0,0,0,1,2,0.000004155,0.001132,2.448E-09,718.2,7.879E-14,185.8
98,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-45,-31.67,-6.601,-48.9,-38.9,-9.111,-49.59,-43.73,-13.17,-52.65,-52.12,-18.87,-57.96,-63.13,0,0,0,1,2,0.000008933,0.00217,2.573E-09,874.1,5.803E-15,56.26
99,ECE740_tb_channel_CTLE_ML_1,,-0.01961,-41.61,-33.88,-6.591,-51.84,-38.58,-9.103,-54.2,-44.18,-13.17,-57.92,-52.95,-18.88,-63.41,-64.24,0,0,0,1,2,0.000006812,0.001337,4.246E-10,1171,7.184E-13,482.5
100,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-41.47,-30.54,-6.586,-46.23,-35.13,-9.09,-47.11,-36.25,-13.17,-50.65,-42.29,-18.88,-57.32,-53.97,0,0,0,1,2,0.000005134,0.001523,2.427E-09,1162,1.318E-13,174.5
101,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-31.12,-26.2,-6.586,-36.43,-23.73,-9.091,-39.49,-28.31,-13.17,-45.13,-37.51,-18.88,-53.57,-51.06,0,0,0,1,2,0.000005315,0.001271,1.317E-09,965.1,9.154E-13,634.5
102,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-15.13,-30.3,-6.578,-17.25,-27.99,-9.067,-15.71,-22.44,-13.13,-14.58,-16.19,-18.82,-13.38,-8.613,0,0,0,2,2,0.000002724,0.001851,1.824E-09,78.51,1.764E-13,427.8
103,ECE740_tb_channel_CTLE_ML_1,,-0.01967,4.814,10.08,-6.582,-1.606,3.831,-9.082,-3.977,1.693,-13.16,-8.479,-2.891,-18.88,-16.07,-11.8,0,0,0,2,2,0.000003829,0.001204,1.523E-09,391.9,5.889E-13,40.98
104,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-13.01,-25.44,-6.58,-15.18,-22.87,-9.069,-17.41,-24.85,-13.13,-20.62,-27.23,-18.81,-23.73,-27.92,0,0,0,2,2,0.000001393,0.002063,1.754E-09,276.4,8.959E-13,937.3
105,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-1.371,-2.169,-6.58,-4.995,-2.744,-9.069,-7.36,-5.003,-13.13,-11.14,-8.574,-18.82,-15.89,-12.69,0,0,0,2,2,0.000001176,0.0008259,2.163E-09,667.7,9.914E-13,398.8
106,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-9.99,-11.03,-6.58,-11.3,-3.166,-9.073,-13.8,-5.503,-13.14,-18.09,-9.975,-18.84,-24.6,-17.29,0,0,0,1,2,0.000002291,0.0009933,1.48E-09,832.6,4.895E-13,1164
107,ECE740_tb_channel_CTLE_ML_1,,-0.01968,2.912,5.823,-6.58,-2.003,2.545,-9.081,-3.812,1.481,-13.16,-7.554,-1.624,-18.89,-14.48,-9.086,0,0,0,2,2,0.000004268,0.0007504,2.952E-09,361.6,7.803E-13,101
108,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-6.629,-13.19,-6.575,-1.096,4.473,-9.092,-2.991,3.586,-13.17,-9.707,-5.466,-18.89,-19.98,-20.4,0,0,0,2,2,0.000005479,0.0009572,5.099E-10,401.2,2.323E-13,1221
109,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-36.99,-34.06,-6.581,-42.12,-30.59,-9.074,-44.45,-32.91,-13.14,-48.01,-37.21,-18.84,-52.39,-43.85,0,0,0,1,2,0.000002592,0.001245,2.997E-10,1306,4.578E-13,1092
110,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-16.3,-32.62,-6.579,-11.36,-16.23,-9.071,-11.5,-14.05,-13.14,-10.96,-9.033,-18.87,-11.97,-4.857,0,0,0,2,2,0.000003812,0.000617,2.658E-09,105.2,8.527E-13,994.7
111,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-8.554,-13.97,-6.588,-4.505,4.28,-9.103,-8.184,-0.3334,-13.18,-15.18,-10.34,-18.89,-25.33,-25.05,0,0,0,1,2,0.000005742,0.001705,1.181E-09,405.2,6.988E-13,1243
112,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-31.1,-25.83,-6.58,-37.69,-32.27,-9.072,-40.25,-34.43,-13.13,-44.41,-37.65,-18.83,-49.73,-42.31,0,0,0,1,2,0.000002015,0.001344,1.255E-09,1151,2.815E-14,439.3
113,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-2.516,-4.783,-6.582,-8.138,-9.395,-9.087,-8.948,-8.168,-13.18,-12.59,-10.3,-18.88,-22.24,-24.34,0,0,0,2,2,0.000007514,0.001039,2.443E-09,448.7,3.201E-14,763.7
114,ECE740_tb_channel_CTLE_ML_1,,-0.01958,-42.41,-29.74,-6.596,-51.56,-39.51,-9.108,-55.44,-47.06,-13.17,-60.05,-57.06,-18.87,-65.87,-68.72,0,0,0,1,2,0.000007915,0.001445,2.341E-09,1129,5.928E-13,117
115,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-0.1982,0.939,-6.604,0.07506,10.37,-9.12,-5.87,0.6434,-13.17,-15.17,-14.3,-18.87,-26.66,-31.86,0,0,0,2,2,0.000008615,0.0006749,5.899E-10,829.8,2.83E-13,951.4
116,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-8.615,-11.85,-6.591,-11.4,-8.637,-9.11,-14.08,-8.064,-13.17,-21.86,-20.28,-18.87,-32.86,-37.39,0,0,0,1,2,0.000008556,0.001331,1.754E-09,518.8,7.584E-14,1078
117,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-15.63,-13.32,-6.581,-20.83,-15.62,-9.074,-23.3,-17.91,-13.14,-27.58,-22.36,-18.84,-34.11,-29.66,0,0,0,1,2,0.000002623,0.002416,8.164E-10,471.6,9.578E-13,191.3
118,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-40.31,-39.37,-6.58,-44.91,-38.38,-9.069,-47.03,-40.4,-13.13,-49.97,-43.51,-18.82,-52.94,-47.16,0,0,0,1,2,0.000001034,0.001759,6.72E-10,1448,3.668E-13,1085
119,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-8.669,-16.7,-6.579,-0.7471,6.518,-9.108,-3.514,4.393,-13.19,-10.54,-5.027,-18.89,-20.5,-19.22,0,0,0,2,2,0.000006231,0.001746,2.993E-09,323.3,3.561E-13,1250
120,ECE740_tb_channel_CTLE_ML_1,,-0.01973,2.169,4.583,-6.579,-2.244,2.311,-9.07,-3.626,2.05,-13.13,-7.384,-1.348,-18.83,-13.67,-8.057,0,0,0,2,2,0.000002067,0.0005776,1.465E-09,760.9,1.827E-13,369.8
121,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-4.305,-4.691,-6.578,-6.251,-0.8357,-9.072,-7.377,0.4429,-13.14,-11.5,-3.089,-18.85,-18.68,-11.74,0,0,0,1,2,0.000002518,0.0007021,5.65E-10,978.4,8.945E-14,1204
122,ECE740_tb_channel_CTLE_ML_1,,-0.01961,-40.75,-32.99,-6.592,-52.45,-39.78,-9.103,-55.26,-45.27,-13.17,-58.49,-53.62,-18.88,-63.63,-64.64,0,0,0,1,2,0.000006857,0.001398,3.067E-10,1107,3.403E-13,435
123,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-5.795,-11.6,-6.589,-5.537,-4.537,-9.111,-8.517,-7.936,-13.18,-14.91,-16.59,-18.87,-23.8,-28.7,0,0,0,2,2,0.000008938,0.002037,1.598E-09,100.9,8.696E-13,201.9
124,ECE740_tb_channel_CTLE_ML_1,,-0.01964,2.903,5.847,-6.591,0.7784,8.447,-9.112,-3.556,2.616,-13.18,-11.71,-9.646,-18.88,-22.37,-25.47,0,0,0,2,2,0.000007276,0.0006606,1.635E-09,496.5,4.87E-13,311.8
125,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-3.463,-6.93,-6.579,-8.347,-10.15,-9.07,-10.51,-11.98,-13.13,-14.43,-15.8,-18.83,-19.99,-21.29,0,0,0,2,2,0.000002153,0.001162,5.03E-10,230.7,8.462E-13,128.7
126,ECE740_tb_channel_CTLE_ML_1,,-0.01958,-48.07,-41.73,-6.598,-49.77,-37.62,-9.109,-53.45,-45.49,-13.17,-59.49,-57.25,-18.87,-66.55,-70.23,0,0,0,1,2,0.000008223,0.002083,1.972E-09,957.1,3.609E-13,505.7
127,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-7.577,0.08881,-6.584,-14.2,-6.402,-9.087,-16.99,-9.186,-13.16,-22.23,-15.38,-18.88,-30.74,-26.72,0,0,0,1,2,0.000004394,0.001909,1.66E-09,454.4,7.539E-13,35.16
128,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-14.49,-29,-6.58,-8.56,-10.64,-9.102,-7.352,-5.776,-13.18,-10.88,-8.569,-18.88,-20.51,-22.28,0,0,0,2,2,0.000008113,0.002041,2.311E-09,51.12,8.413E-13,337.3
129,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-0.1336,-0.0411,-6.588,1.315,9.841,-9.107,-2.779,4.555,-13.18,-10.41,-6.49,-18.88,-21.01,-22.13,0,0,0,2,2,0.000006103,0.0009468,7.465E-10,474.8,6.911E-13,550.8
130,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-10.33,-20.71,-6.586,-14.17,-21.85,-9.096,-13.17,-17.41,-13.17,-15.04,-16.97,-18.87,-22.65,-26.41,0,0,0,2,2,0.000008707,0.0006864,2.041E-09,49.4,4.895E-13,65.71
131,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-18.93,-10.21,-6.593,-25.56,-13.89,-9.104,-29.61,-20.93,-13.17,-37.06,-33.34,-18.87,-47.56,-49.51,0,0,0,1,2,0.000007313,0.001056,1.764E-09,857.9,7.503E-13,229.7
132,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-3.389,-6.254,-6.581,0.7068,9.181,-9.086,-2.223,6.065,-13.16,-7.852,-0.6876,-18.88,-16.65,-12.34,0,0,0,2,2,0.000003791,0.0008587,8.938E-10,618.5,7.171E-13,1335
133,ECE740_tb_channel_CTLE_ML_1,,-0.01976,-11.25,-22.52,-6.58,-10.91,-15.3,-9.068,-13.18,-17.36,-13.13,-16.78,-20.54,-18.81,-20.98,-23.45,0,0,0,2,2,0.000001066,0.0007129,1.39E-09,322.4,4.678E-13,1233
134,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-0.7163,-1.139,-6.581,-7.209,-7.546,-9.077,-9.514,-9.611,-13.15,-13.05,-12.37,-18.87,-18.7,-17.01,0,0,0,2,2,0.000004657,0.001223,1.643E-09,384.2,1.534E-14,408.7
135,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-0.3066,-0.528,-6.581,-5.886,-5.119,-9.082,-7.608,-6.024,-13.16,-11.58,-9.723,-18.89,-18.38,-17.24,0,0,0,2,2,0.000004584,0.002116,1.082E-09,170.3,6.547E-13,69.23
136,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-47.33,-47.48,-6.588,-55.68,-42.69,-9.096,-56.17,-45.31,-13.17,-57.86,-51.31,-18.88,-62.17,-61.13,0,0,0,1,2,0.000005796,0.002138,5.203E-10,901.6,5.937E-13,1466
137,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-4.535,-8.616,-6.614,0.1762,8.853,-9.119,-6.664,-2.381,-13.17,-16.14,-17.38,-18.87,-27.52,-34.56,0,0,0,2,2,0.000009542,0.00109,9.812E-10,477.1,8.857E-13,1495
138,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-24.68,-25.44,-6.581,-27.97,-18.73,-9.078,-30.4,-19.57,-13.15,-34.94,-24.57,-18.86,-42.05,-34.33,0,0,0,1,2,0.00000346,0.001104,2.766E-09,958.5,1.616E-13,1374
139,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-3.944,-4.875,-6.605,-3.547,6.029,-9.118,-9.437,-3.793,-13.17,-18.52,-18.35,-18.87,-29.84,-35.48,0,0,0,1,2,0.000008784,0.001285,9.161E-10,495,5.972E-13,767.8
140,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-8.789,-17.57,-6.594,-0.285,6.151,-9.115,-4.954,-0.4759,-13.18,-12.73,-11.93,-18.87,-22.6,-26.1,0,0,0,2,2,0.000008264,0.0009176,2.753E-09,290.9,7.202E-13,1431
141,ECE740_tb_channel_CTLE_ML_1,,-0.01966,7.778,15.82,-6.584,1.081,9.09,-9.085,-1.842,6.003,-13.16,-7.369,-0.517,-18.88,-16.21,-12.47,0,0,0,2,2,0.000003872,0.0005216,3.934E-10,801.1,2.29E-13,68.22
142,ECE740_tb_channel_CTLE_ML_1,,-0.01995,-35.96,-31.2,-6.594,-71.54,-59.04,-9.085,-62.34,-50.01,-13.15,-58.58,-47.21,-18.85,-58.73,-49.94,0,0,0,1,2,0.000002824,0.002402,2.757E-09,1435,6.935E-13,923.3
143,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-23.94,-17.79,-6.584,-30.88,-23.57,-9.088,-34.14,-25.47,-13.16,-39.82,-31.81,-18.88,-48.33,-44.48,0,0,0,1,2,0.000004823,0.001712,2.004E-09,664.7,1.321E-13,251.8
144,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-19.32,-8.096,-6.585,-26.19,-14.79,-9.09,-29.36,-18.67,-13.16,-35.12,-27.48,-18.88,-44.18,-41.6,0,0,0,1,2,0.00000514,0.0009101,1.806E-11,1044,3.989E-13,92.02
145,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-13.89,-5.892,-6.584,-19.54,-6.87,-9.087,-22.54,-10.9,-13.16,-28.14,-19.76,-18.88,-37.09,-33.77,0,0,0,1,2,0.000004938,0.0005854,1.101E-09,1390,4.561E-13,455.4
146,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-0.5095,6.643,-6.582,-7.171,-0.07023,-9.081,-9.949,-2.998,-13.15,-14.94,-8.551,-18.87,-22.9,-18.27,0,0,0,1,2,0.000003621,0.001019,1.254E-09,702.9,2.835E-14,131.4
147,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-13.88,-8.583,-6.584,-18.72,-7.618,-9.086,-21.6,-10.94,-13.16,-27.02,-18.61,-18.88,-35.72,-31.5,0,0,0,1,2,0.000004599,0.001048,1.887E-09,826.1,6.062E-13,409.6
148,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-22.07,-14.67,-6.585,-27.78,-15.2,-9.09,-30.86,-19.65,-13.17,-36.64,-28.87,-18.88,-45.72,-43.05,0,0,0,1,2,0.000005229,0.000911,1.104E-09,1073,8.064E-13,398.1
149,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-25.61,-18.65,-6.586,-31.37,-18.77,-9.093,-34.55,-23.54,-13.17,-40.51,-33.18,-18.88,-49.64,-47.48,0,0,0,1,2,0.000005509,0.001068,1.772E-09,995.2,8.759E-13,414.3
150,ECE740_tb_channel_CTLE_ML_1,,-0.0197,1.689,3.579,-6.578,-1.712,3.365,-9.078,-3.214,3.012,-13.15,-8.02,-2.148,-18.87,-16.35,-12.8,0,0,0,2,2,0.000003671,0.0008694,7.034E-10,491.8,2.74E-13,306.9
151,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-3.864,-7.736,-6.587,-1.397,3.798,-9.106,-4.822,-0.3275,-13.18,-11.49,-9.428,-18.88,-20.81,-22.53,0,0,0,2,2,0.000007324,0.000683,2.955E-09,296,6.703E-13,554.7
152,ECE740_tb_channel_CTLE_ML_1,,-0.01955,-39.87,-36.41,-6.603,-49.69,-39.16,-9.111,-54.34,-48.79,-13.17,-60.84,-61.05,-18.86,-67.93,-74.03,0,0,0,1,2,0.000009414,0.00241,1.208E-09,633,7.797E-13,538
153,ECE740_tb_channel_CTLE_ML_1,,-0.01976,-6.631,-13.25,-6.58,-6.204,-5.86,-9.069,-8.648,-8.286,-13.13,-12.75,-12.54,-18.82,-18.66,-18.95,0,0,0,2,2,0.000001333,0.0005961,1.825E-10,476.6,7.091E-13,1175
154,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-9.973,-19.94,-6.596,-2.133,2.405,-9.112,-7.582,-5.932,-13.17,-16.5,-19.79,-18.87,-27.83,-36.88,0,0,0,2,2,0.000008965,0.0007952,1.762E-10,254.3,6.422E-13,1371
155,ECE740_tb_channel_CTLE_ML_1,,-0.0196,3.872,8.996,-6.604,1.202,11.76,-9.119,-4.525,2.744,-13.18,-13.46,-11.35,-18.87,-24.77,-28.53,0,0,0,2,2,0.000007866,0.0006391,1.047E-09,847.3,5.47E-13,472.8
156,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-5.7,-7.417,-6.589,-4.365,6.005,-9.107,-8.325,0.9948,-13.18,-16.03,-11.33,-18.88,-26.78,-27.73,0,0,0,1,2,0.000006674,0.0008536,1.662E-09,764.6,2.195E-13,1318
157,ECE740_tb_channel_CTLE_ML_1,,-0.01958,-19.58,-16.32,-6.599,-25.25,-15.79,-9.11,-29.99,-23.96,-13.17,-38.25,-37.62,-18.87,-49.21,-54.37,0,0,0,1,2,0.000008476,0.002261,7.553E-10,427.3,6.093E-13,316.7
158,ECE740_tb_channel_CTLE_ML_1,,-0.01958,3.827,9.959,-6.596,-2.855,4.044,-9.113,-6.88,-0.6738,-13.18,-14.99,-13.19,-18.87,-26.11,-30.08,0,0,0,2,2,0.000008221,0.0007381,2.294E-09,780.9,9.72E-14,346.9
159,ECE740_tb_channel_CTLE_ML_1,,-0.01957,-52.47,-47.58,-6.599,-45.95,-33.23,-9.11,-50.26,-42.41,-13.17,-57.51,-55.51,-18.87,-66.03,-70.01,0,0,0,1,2,0.000008472,0.001643,2.544E-09,1337,2.992E-13,964.3
160,ECE740_tb_channel_CTLE_ML_1,,-0.01958,-51.97,-39.97,-6.599,-54.49,-42.25,-9.11,-57.28,-49.56,-13.17,-61.8,-59.72,-18.87,-67.73,-71.64,0,0,0,1,2,0.000008349,0.001629,1.845E-10,1345,7.308E-13,215.4
161,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-16.06,-15.42,-6.604,-20.12,-10.16,-9.111,-25.73,-20.77,-13.17,-34.57,-35.3,-18.86,-45.73,-52.16,0,0,0,1,2,0.000009891,0.001129,2.565E-09,706.4,7.418E-13,996.3
162,ECE740_tb_channel_CTLE_ML_1,,-0.01985,-60.79,-54.83,-6.586,-62.44,-52.65,-9.076,-58.87,-48.51,-13.14,-56.96,-46.62,-18.83,-56.95,-47.35,0,0,0,1,2,0.000001808,0.002288,2.815E-09,1436,2.707E-13,515.8
163,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-41.01,-36.94,-6.581,-47,-35.72,-9.077,-49.07,-37.84,-13.14,-51.9,-41.51,-18.86,-55.39,-47.37,0,0,0,1,2,0.000003166,0.00205,2.545E-09,979.5,7.048E-13,633.5
164,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-22.42,-11.01,-6.584,-29.36,-17.9,-9.088,-32.65,-21.62,-13.16,-38.42,-29.84,-18.88,-47.09,-43.28,0,0,0,1,2,0.000004907,0.0008191,2.148E-09,1218,2.089E-13,118.1
165,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-10.21,-20.43,-6.581,-3.362,-0.2022,-9.094,-5.871,-2.624,-13.17,-11.02,-8.629,-18.89,-19.16,-19.11,0,0,0,2,2,0.000006228,0.00101,1.967E-09,198.4,7.466E-13,998.4
166,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-13.38,-26.76,-6.584,-8.208,-9.911,-9.097,-10.99,-12.95,-13.17,-16.25,-19.35,-18.88,-23.77,-28.61,0,0,0,2,2,0.000007666,0.0006234,1.416E-09,121.6,8.091E-13,818.7
167,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-41.92,-38.94,-6.584,-37.15,-33.14,-9.085,-35.98,-30.01,-13.16,-38.97,-31.03,-18.87,-46,-41.16,0,0,0,1,2,0.000004492,0.001434,1.521E-09,1186,2.62E-14,1026
168,ECE740_tb_channel_CTLE_ML_1,,-0.01994,-48.2,-36.56,-6.599,-47.87,-36.24,-9.098,-47.71,-37.1,-13.17,-51.39,-44.43,-18.88,-58.83,-57.34,0,0,0,1,2,0.000005439,0.002273,3.491E-10,1479,1.571E-13,184.4
169,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-10.4,-6.024,-6.581,-16.02,-9.494,-9.077,-18.5,-11.7,-13.15,-23.03,-16.62,-18.86,-30.24,-25.39,0,0,0,1,2,0.000003156,0.001986,8.243E-10,479.3,8.624E-13,132.5
170,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-40.92,-38.11,-6.58,-45.67,-36.34,-9.071,-47.79,-38.4,-13.13,-50.66,-41.32,-18.83,-53.64,-44.62,0,0,0,1,2,0.000001892,0.002017,2.913E-09,1132,8.764E-13,849.9
171,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-43.13,-40.36,-6.588,-51.3,-37.97,-9.096,-53.28,-42.21,-13.17,-56.45,-49.76,-18.88,-61.48,-60.36,0,0,0,1,2,0.000005857,0.001585,2.656E-10,1051,6.184E-13,1061
172,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-14.44,-8.579,-6.601,-22.46,-14.75,-9.11,-27.61,-22.36,-13.17,-36.12,-36.54,-18.86,-47.2,-53.68,0,0,0,1,2,0.000009644,0.001067,1.203E-09,754.4,1.42E-13,394.7
173,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-16.49,-32.99,-6.575,-12.92,-19.33,-9.076,-12.66,-16.34,-13.16,-16.57,-20.08,-18.88,-23.89,-28.96,0,0,0,2,2,0.000005693,0.001543,5.293E-10,83.24,2.412E-13,775.7
174,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-53.14,-39.15,-6.588,-55.4,-41.96,-9.089,-53.97,-41.83,-13.16,-54.66,-45.65,-18.88,-59.02,-54.92,0,0,0,1,2,0.000004619,0.001985,1.066E-09,1496,3.211E-13,32.04
175,ECE740_tb_channel_CTLE_ML_1,,-0.01985,-36.85,-32.22,-6.596,-61.4,-47.77,-9.098,-60.3,-49.05,-13.17,-60.26,-53.39,-18.88,-63.72,-62.38,0,0,0,1,2,0.000005566,0.00238,6.337E-10,1362,7.932E-13,1090
176,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-11.3,-17.68,-6.605,-8.117,1.434,-9.116,-13.79,-8.223,-13.17,-22.56,-22.21,-18.87,-33.43,-38.22,0,0,0,1,2,0.000009097,0.001856,2.862E-09,381.9,5.838E-13,1356
177,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-40.94,-38.39,-6.587,-46.47,-32.85,-9.094,-49.19,-37.67,-13.17,-53.69,-46.29,-18.88,-59.81,-57.77,0,0,0,1,2,0.000005677,0.001274,2.372E-09,1171,8.049E-13,1466
178,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-58.66,-55.79,-6.582,-55.53,-43.73,-9.075,-55.7,-44.01,-13.14,-55.74,-44.78,-18.84,-56.8,-47.99,0,0,0,1,2,0.000002548,0.002183,1.21E-09,1322,6.829E-13,1229
179,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-29.46,-58.96,-6.579,-20.33,-34.21,-9.068,-17.84,-26.72,-13.13,-15.91,-18.76,-18.8,-14.01,-9.638,0,0,0,2,2,0.000002004,0.0014,2.277E-09,33.92,4.789E-13,1433
180,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-7.775,-15.37,-6.576,-8.671,-10.6,-9.071,-8.096,-6.87,-13.15,-11.68,-9.634,-18.88,-20.11,-20.46,0,0,0,2,2,0.000004207,0.002113,2.77E-10,215.5,1.479E-13,640
181,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-3.124,0.7892,-6.582,-9.803,-5.816,-9.081,-12.63,-8.472,-13.15,-17.78,-13.39,-18.87,-25.78,-22.7,0,0,0,1,2,0.000004182,0.0005459,9.901E-10,1243,1.212E-14,849.5
182,ECE740_tb_channel_CTLE_ML_1,,-0.01958,-26.16,-29.18,-6.599,-28.72,-18.02,-9.11,-33.54,-26.96,-13.17,-41.8,-40.8,-18.87,-52.63,-57.36,0,0,0,1,2,0.000008596,0.001918,1.445E-09,521.4,5.027E-13,1142
183,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-35.71,-71.48,-6.579,-24.44,-42.43,-9.068,-21.18,-33.41,-13.13,-19.1,-25.14,-18.81,-17.79,-16.9,0,0,0,2,2,0.000002018,0.001301,1.599E-09,11.61,9.079E-13,921.3
184,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-5.923,-8.409,-6.608,-4.943,4.294,-9.117,-11.07,-6.153,-13.17,-20.21,-20.77,-18.87,-31.45,-37.68,0,0,0,1,2,0.00000927,0.001401,1.3E-09,466.3,8.708E-13,1019
185,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-2.328,-4.65,-6.579,-5.878,-5.207,-9.069,-8.121,-7.222,-13.13,-11.75,-10.5,-18.82,-16.09,-13.8,0,0,0,2,2,0.000001533,0.0006355,1.748E-09,442,7.721E-13,311.6
186,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-6.526,-13.06,-6.596,-4.681,-2.775,-9.11,-9.677,-10.22,-13.17,-17.73,-22.29,-18.87,-27.3,-35.8,0,0,0,2,2,0.000009629,0.000525,1.488E-09,217.3,7.889E-13,568
187,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-12.11,-24.22,-6.576,-9.072,-11.64,-9.067,-9.024,-9.084,-13.13,-12.32,-11.59,-18.84,-18.72,-18.61,0,0,0,2,2,0.000002928,0.0008712,3.492E-10,260.7,1.276E-13,1447
188,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-61.42,-51.23,-6.597,-43.24,-31.52,-9.107,-45.97,-37.36,-13.17,-52.85,-49.79,-18.87,-62.44,-65.39,0,0,0,1,2,0.00000771,0.001847,1.569E-10,1478,1.866E-13,377
189,ECE740_tb_channel_CTLE_ML_1,,-0.01957,-20.56,-14.77,-6.599,-27.53,-17.52,-9.109,-32.27,-25.75,-13.17,-40.5,-39.57,-18.87,-51.4,-56.46,0,0,0,1,2,0.000008604,0.001524,2.638E-10,618.9,4.09E-13,310.8
190,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-46.85,-41.79,-6.595,-46.4,-33.2,-9.106,-49.98,-40.56,-13.17,-56.31,-52.55,-18.87,-64.04,-66.26,0,0,0,1,2,0.000007591,0.001239,1.75E-09,1379,2.386E-13,949.2
